ngram;time_slot;df;df_prev;idft;boost;df_idft;is_entity;entity_type
gwe nih;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
pimpin inkompeten;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
owi tumbuh;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
serap anggar;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
by side;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
nyenggol owi;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
owo serap;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
ekonomi ga;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
daaaan menkeu;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
inkompeten suka;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
side katain;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
ga tembus;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
ayo side;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
udah nyenggol;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
anggar mbg;2025-11-09 14:00;1;7;2.446919;1.0;2.446919;False;
side by;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
tembus owo;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
owo owi;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
mbg rendah;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
suka nih;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
rendah wakakak;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
wakakak ayo;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
nih gwe;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
tumbuh ekonomi;2025-11-09 14:00;1;0;4.526361;1.0;4.526361;False;
mbg aku;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
siswa racun;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
dunia iya;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
prabowo program;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;PER
iya aku;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
berita ratus;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
racun berita;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
aku dunia;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
ratus siswa;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
aku racun;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
program mbg;2025-11-09 15:00;2;9;2.223775;1.0;4.447551;False;
mbg prabowo;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;PER
didik pakai;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
anggar didik;2025-11-09 15:00;2;0;4.526361;1.0;9.052721;False;
liat ujung;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
as if;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
butuh didik;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
realokasi anggar;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
prabowo ken;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;PER
hemat anggar;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
didik liat;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
pakai butuh;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
mbg as;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
ujung ujung;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
hasil hemat;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
ujung dipake;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
ken realokasi;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
didik dipake;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
if anggar;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
didik mbg;2025-11-09 15:00;2;1;3.833213;1.0;7.666427;False;
dipake mbg;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
dana hasil;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
biasa anak;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
kurang biasa;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
mbg kurang;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
pakar program;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
jajan manis;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
anak jajan;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
prabowo koar;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;PER
si prabowo;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;PER
mana dana;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
agenda selubung;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
koar dana;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
koar mbg;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
dana abadi;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
abadi mana;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
kalo si;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
koar koar;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
mbg si;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
heri nih;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
si heri;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
nih koar;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
abadi agenda;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
gizi rancang;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
khusus gizi;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
menu adik;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
tiktok lembaga;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
makan ganti;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
bilang enak;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
panas rempah;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
lihat tiktok;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
mbg temu;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
enak tau;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
negeri makan;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
alas negeri;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
tau gak;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
lembaga khusus;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
ganti panas;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
rempah rempah;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
rancang mbg;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
gak alas;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
temu menu;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
adik bilang;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
war mbg;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
mbg lovers;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
abis war;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
seru bgt;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
bgt abis;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
wkwk seru;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
samapta polsek;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
singkuang kec;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
kab madina;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
akbar laksana;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
polsek muara;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
muara batang;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
kanit samapta;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
camat muara;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
laksana patroli;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
desa singkuang;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;LOC
ali akbar;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
aiptu indra;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
gadis desa;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;LOC
gadis aiptu;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
gadis kab;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
batang gadis;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
kantor camat;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
patroli monitoring;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
indra ali;2025-11-09 15:00;1;1;3.833213;1.0;3.833213;False;
monitoring kantor;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
kec muara;2025-11-09 15:00;1;2;3.427748;1.0;3.427748;False;
gwah jg;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
bingung dr;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
kaya baca;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
inimah kaya;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
baca narasi;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
gratis prabowo;2025-11-09 15:00;1;0;4.526361;1.5;6.789541;True;PER
sd kalo;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
jg bingung;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
kalo makan;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
anak sd;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
dr pajak;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
gwah inimah;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
gizi gratis;2025-11-09 15:00;2;176;-0.649789;1.0;-1.299578;False;
narasi anak;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
makan gizi;2025-11-09 15:00;2;177;-0.655423;1.0;-1.310846;False;
pajak gwah;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
sayur basi;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
basi gratis;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
gratis udah;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
mbg makan;2025-11-09 15:00;1;32;1.029853;1.0;1.029853;False;
udah sayur;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
makan basi;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
gratis mbg;2025-11-09 15:00;1;53;0.537376;1.0;0.537376;False;
mbg inkompeten;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
inkompeten banget;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
la anggar;2025-11-09 15:00;1;0;4.526361;1.0;4.526361;False;
mesti kayak;2025-11-09 16:00;1;0;4.526361;1.0;4.526361;False;
kayak gin;2025-11-09 16:00;1;0;4.526361;1.0;4.526361;False;
mbg mesti;2025-11-09 16:00;1;0;4.526361;1.0;4.526361;False;
gin wok;2025-11-09 16:00;1;0;4.526361;1.0;4.526361;False;
penting mbg;2025-11-09 16:00;1;0;4.526361;1.0;4.526361;False;
masuk akal;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
dapat masuk;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
akal mbg;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
bangsa indonesia;2025-11-09 17:00;1;1;3.833213;1.5;5.74982;True;LOC
anak indonesia;2025-11-09 17:00;2;9;2.223775;1.5;6.671326;True;LOC
makan gizi;2025-11-09 17:00;2;179;-0.666596;1.0;-1.333193;False;
prestasi gemilang;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
anak anak;2025-11-09 17:00;2;6;2.58045;1.0;5.160901;False;
program makan;2025-11-09 17:00;2;41;0.788691;1.0;1.577382;False;
tumbuh sehat;2025-11-09 17:00;2;2;3.427748;1.0;6.855496;False;
komitmen nyata;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
gizi gratis;2025-11-09 17:00;2;178;-0.661025;1.0;-1.322051;False;
gizi imbang;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
raih prestasi;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
indonesia tumbuh;2025-11-09 17:00;2;2;3.427748;1.5;10.283245;True;LOC
gemilang bawa;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
bawa bangsa;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
gratis komitmen;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
cerdas saing;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
muda raih;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
imbang generasi;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
indonesia emas;2025-11-09 17:00;1;2;3.427748;1.5;5.141622;True;LOC
sehat cerdas;2025-11-09 17:00;2;4;2.916923;1.0;5.833845;False;
saing gizi;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
nyata anak;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
generasi muda;2025-11-09 17:00;1;3;3.140066;1.0;3.140066;False;
cerdas tingkat;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
strategis sektor;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
program buka;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
nyata perintah;2025-11-09 17:00;1;3;3.140066;1.0;3.140066;False;
buka peluang;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
langkah nyata;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
gizi program;2025-11-09 17:00;1;3;3.140066;1.0;3.140066;False;
ekonomi strategis;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
hadir langkah;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
peluang ekonomi;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
gratis mbg;2025-11-09 17:00;1;54;0.519027;1.0;0.519027;False;
mbg hadir;2025-11-09 17:00;1;23;1.348307;1.0;1.348307;False;
kualitas gizi;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
pangan terna;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
perintah anak;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
sektor pangan;2025-11-09 17:00;1;1;3.833213;1.0;3.833213;False;
tingkat kualitas;2025-11-09 17:00;1;2;3.427748;1.0;3.427748;False;
anggar mbg;2025-11-09 17:00;1;8;2.329136;1.0;2.329136;False;
mbg rp;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
rp triliun;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
anggar didik;2025-11-09 17:00;1;2;3.427748;1.0;3.427748;False;
didik hemat;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
triliun anggar;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
damping gubernur;2025-11-09 17:00;1;0;4.526361;1.5;6.789541;True;PER
meninjaul mbg;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
mbg smkn;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
kepri ansar;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
ansar ahmad;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
wapres ri;2025-11-09 17:00;1;0;4.526361;1.5;6.789541;True;PER
smkn batam;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
gubernur kepri;2025-11-09 17:00;1;0;4.526361;1.5;6.789541;True;PER
ahmad wapres;2025-11-09 17:00;1;0;4.526361;1.5;6.789541;True;PER
ri gibran;2025-11-09 17:00;1;0;4.526361;1.5;6.789541;True;PER
raka meninjaul;2025-11-09 17:00;1;0;4.526361;1.0;4.526361;False;
gibran rakabuming;2025-11-09 17:00;1;0;4.526361;1.5;6.789541;True;PER
rakabuming raka;2025-11-09 17:00;1;0;4.526361;1.5;6.789541;True;PER
awas mbg;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
ketat awas;2025-11-09 18:00;1;1;3.833213;1.0;3.833213;False;
program makan;2025-11-09 18:00;1;43;0.742171;1.0;0.742171;False;
wagub jih;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
mbg wagub;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
jih program;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
makan racun;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
makan gizi;2025-11-09 18:00;2;181;-0.677646;1.0;-1.355292;False;
gizi makan;2025-11-09 18:00;1;1;3.833213;1.0;3.833213;False;
j guys;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
minggu menu;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
gizi gratis;2025-11-09 18:00;1;180;-0.672137;1.0;-0.672137;False;
gratis minggu;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
menu j;2025-11-09 18:00;1;0;4.526361;1.0;4.526361;False;
polsek belitang;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
hadir launching;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
mbg desa;2025-11-09 19:00;1;0;4.526361;1.5;6.789541;True;LOC
desa dadirejo;2025-11-09 19:00;1;0;4.526361;1.5;6.789541;True;LOC
launching dapur;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
iii hadir;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
dapur mbg;2025-11-09 19:00;1;4;2.916923;1.0;2.916923;False;
belitang iii;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
mbg program;2025-11-09 19:00;1;3;3.140066;1.0;3.140066;False;
wajar batal;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
batal program;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
gak nyimak;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
gratis dua;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
program program;2025-11-09 19:00;1;1;3.833213;1.0;3.833213;False;
sekolah gratis;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
program wajar;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
dua gak;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
program sekolah;2025-11-09 19:00;1;0;4.526361;1.0;4.526361;False;
restrukturisasi apbn;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
bakar duit;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
program populis;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
duit ga;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
ga tengah;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
populis produktif;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
mbg tambah;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
makan gizi;2025-11-09 20:00;1;183;-0.688575;1.0;-0.688575;False;
uang apbn;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
gizi gratis;2025-11-09 20:00;1;181;-0.677646;1.0;-0.677646;False;
apbn program;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
wajib tiada;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
gratis wajib;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
tiada mbg;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
program mbg;2025-11-09 20:00;1;11;2.041454;1.0;2.041454;False;
sulit uang;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
mbg program;2025-11-09 20:00;1;4;2.916923;1.0;2.916923;False;
belanja konsumtif;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
bicara restrukturisasi;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
mbg makan;2025-11-09 20:00;1;33;1.0;1.0;1.0;False;
produktif bakar;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
apbn mbg;2025-11-09 20:00;1;1;3.833213;1.0;3.833213;False;
tambah belanja;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
tengah sulit;2025-11-09 20:00;1;0;4.526361;1.0;4.526361;False;
gizi gratis;2025-11-09 21:00;1;182;-0.683126;1.0;-0.683126;False;
program makan;2025-11-09 21:00;1;44;0.719698;1.0;0.719698;False;
halal standar;2025-11-09 21:00;1;0;4.526361;1.0;4.526361;False;
wajib program;2025-11-09 21:00;1;0;4.526361;1.0;4.526361;False;
bpjh sertifikasi;2025-11-09 21:00;1;0;4.526361;1.0;4.526361;False;
sertifikasi halal;2025-11-09 21:00;1;0;4.526361;1.0;4.526361;False;
kepala bpjh;2025-11-09 21:00;1;0;4.526361;1.0;4.526361;False;
standar wajib;2025-11-09 21:00;1;0;4.526361;1.0;4.526361;False;
makan gizi;2025-11-09 21:00;1;184;-0.693995;1.0;-0.693995;False;
lbh khusus;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
sehat umur;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
ngotot lanjut;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
racun program;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
lanjut presiden;2025-11-09 22:00;1;0;4.526361;1.5;6.789541;True;PER
mbg ngotot;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
biaya jamin;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
khusus korban;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
pulih sehat;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
korban racun;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
hidup ganti;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
ganti rugi;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
presiden lbh;2025-11-09 22:00;1;0;4.526361;1.5;6.789541;True;PER
mbg biaya;2025-11-09 22:00;1;1;3.833213;1.0;3.833213;False;
umur hidup;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
program mbg;2025-11-09 22:00;1;12;1.961411;1.0;1.961411;False;
jamin pulih;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
gratis sd;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
merah boven;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
program makan;2025-11-09 22:00;1;45;0.697719;1.0;0.697719;False;
tanah merah;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
sd inpres;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
inpres tanah;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
gizi gratis;2025-11-09 22:00;1;183;-0.688575;1.0;-0.688575;False;
makan gizi;2025-11-09 22:00;1;185;-0.699386;1.0;-0.699386;False;
boven goel;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
anggar mbg;2025-11-09 22:00;1;9;2.223775;1.0;2.223775;False;
anggar didik;2025-11-09 22:00;1;3;3.140066;1.0;3.140066;False;
bilang hemat;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
hemat anggar;2025-11-09 22:00;1;3;3.140066;1.0;3.140066;False;
mbg triliun;2025-11-09 22:00;1;1;3.833213;1.0;3.833213;False;
lo bilang;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
triliun lo;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
mbg potong;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
potong gak;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
ye gob;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
gak ye;2025-11-09 22:00;1;0;4.526361;1.0;4.526361;False;
gratis kuat;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
kuat standar;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
digital sertifikasi;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
halal komitmen;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
komitmen perintah;2025-11-09 23:00;1;1;3.833213;1.0;3.833213;False;
hadir jaga;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
sehat lanjut;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
generasi muda;2025-11-09 23:00;1;4;2.916923;1.0;2.916923;False;
gizi generasi;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
perintah hadir;2025-11-09 23:00;1;4;2.916923;1.0;2.916923;False;
jaga gizi;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
mutu awas;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
sertifikasi halal;2025-11-09 23:00;1;1;3.833213;1.0;3.833213;False;
muda sehat;2025-11-09 23:00;1;1;3.833213;1.0;3.833213;False;
gizi gratis;2025-11-09 23:00;6;184;-0.693995;1.0;-4.163972;False;
awas digital;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
makan gizi;2025-11-09 23:00;6;186;-0.704748;1.0;-4.228489;False;
standar mutu;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
tumbuh cerdas;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
program makan;2025-11-09 23:00;4;46;0.676213;1.0;2.704852;False;
gratis anak;2025-11-09 23:00;2;3;3.140066;1.0;6.280132;False;
anak jamin;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
kabar bahagia;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
cerdas inovasi;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
bahagia program;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
anak anak;2025-11-09 23:00;4;8;2.329136;1.0;9.316544;False;
jamin tumbuh;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
gizi anak;2025-11-09 23:00;2;2;3.427748;1.0;6.855496;False;
tingkat gizi;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
dukung program;2025-11-09 23:00;2;8;2.329136;1.0;4.658272;False;
anak indonesia;2025-11-09 23:00;2;11;2.041454;1.5;6.124362;True;LOC
gratis tingkat;2025-11-09 23:00;2;0;4.526361;1.0;9.052721;False;
ala italia;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
segar manis;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
mix vegetables;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
amp vitamin;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
serat amp;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
crispy renyah;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
lembut mix;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
lokal spaghetti;2025-11-09 23:00;1;0;4.526361;1.0;4.526361;False;
