created_at,full_text,tweet_url,media,relevan,link,case_folding,noise_removed,non_alpha_removed,stopword_removed,clean_text
26/09/2025 23:54,Permintaan maaf wakil BGN qsekaligus mengakui kesalahan atas masifnya keracunan disejumlah daerah dan berjanji utk memperbaiki paling tdk bisa membuat suasana hati masy. lebih lumer. Bandingkan dng omongannya ketua BGN yg bikin tangan pengen nempeleng. https://t.co/EFVhfJDkfc https://t.co/OUqvluX3bj,https://x.com/undefined/status/1971725108818727096,media,relevan,https://x.com/undefined/status/1971725108818727096,permintaan maaf wakil bgn qsekaligus mengakui kesalahan atas masifnya keracunan disejumlah daerah dan berjanji utk memperbaiki paling tdk bisa membuat suasana hati masy. lebih lumer. bandingkan dng omongannya ketua bgn yg bikin tangan pengen nempeleng. https://t.co/efvhfjdkfc https://t.co/ouqvlux3bj,permintaan maaf wakil bgn qsekaligus mengakui kesalahan atas masifnya keracunan disejumlah daerah dan berjanji utk memperbaiki paling tdk bisa membuat suasana hati masy. lebih lumer. bandingkan dng omongannya ketua bgn yg bikin tangan pengen nempeleng.  ,permintaan maaf wakil bgn qsekaligus mengakui kesalahan atas masifnya keracunan disejumlah daerah dan berjanji utk memperbaiki paling tdk bisa membuat suasana hati masy lebih lumer bandingkan dng omongannya ketua bgn yg bikin tangan pengen nempeleng,permintaan maaf wakil bgn qsekaligus mengakui kesalahan masifnya keracunan disejumlah daerah berjanji memperbaiki tdk suasana hati masy lumer bandingkan dng omongannya ketua bgn bikin tangan pengen nempeleng,minta maaf wakil bgn qsekaligus aku salah masif racun jumlah daerah janji baik tdk suasana hati masy lumer banding dng omong ketua bgn bikin tangan ken nempeleng
26/09/2025 23:54,@Mdy_Asmara1701 Jadia paham kan sekarang kenapa pemerintah seolah olah cuek dengan tragedi keracunan MBG?? Lah yaaa tau aja kagaaaakkkk,https://x.com/undefined/status/1971725180327411870,individual,relevan,https://x.com/undefined/status/1971725180327411870,@mdy_asmara1701 jadia paham kan sekarang kenapa pemerintah seolah olah cuek dengan tragedi keracunan mbg?? lah yaaa tau aja kagaaaakkkk, jadia paham kan sekarang kenapa pemerintah seolah olah cuek dengan tragedi keracunan mbg?? lah yaaa tau aja kagaaaakkkk,jadia paham kan sekarang kenapa pemerintah seolah olah cuek dengan tragedi keracunan mbg lah yaaa tau aja kagaaaakkkk,jadia paham pemerintah olah cuek tragedi keracunan mbg yaaa tau kagaaaakkkk,jadia paham perintah olah cuek tragedi racun mbg yaaa tau kagaaaakkkk
26/09/2025 23:00,Mencari solusi dari berbagai kasus keracunan MBG yang sudah diberitakan media internasional dihentikan sementara atau ganti uang tunai? https://t.co/jOmTZ4zDxP,https://x.com/undefined/status/1971711388813824012,media,relevan,https://x.com/undefined/status/1971711388813824012,mencari solusi dari berbagai kasus keracunan mbg yang sudah diberitakan media internasional dihentikan sementara atau ganti uang tunai? https://t.co/jomtz4zdxp,mencari solusi dari berbagai kasus keracunan mbg yang sudah diberitakan media internasional dihentikan sementara atau ganti uang tunai? ,mencari solusi dari berbagai kasus keracunan mbg yang sudah diberitakan media internasional dihentikan sementara atau ganti uang tunai,mencari solusi keracunan mbg diberitakan media internasional dihentikan ganti uang tunai,cari solusi racun mbg berita media internasional henti ganti uang tunai
26/09/2025 22:35,Pagi2 buta dah pegel bacain berita MBG,https://x.com/undefined/status/1971705135119454491,individual,relevan,https://x.com/undefined/status/1971705135119454491,pagi2 buta dah pegel bacain berita mbg,pagi2 buta dah pegel bacain berita mbg,pagi buta dah pegel bacain berita mbg,pagi buta dah pegel bacain berita mbg,pagi buta dah gel bacain berita mbg
26/09/2025 23:37,BGN laporkan 70 kasus keracunan 5.914 penerima MBG terdampak https://t.co/VtIw94DaTL,https://x.com/undefined/status/1971720691364880758,media,relevan,https://x.com/undefined/status/1971720691364880758,bgn laporkan 70 kasus keracunan 5.914 penerima mbg terdampak https://t.co/vtiw94datl,bgn laporkan 70 kasus keracunan 5.914 penerima mbg terdampak ,bgn laporkan kasus keracunan penerima mbg terdampak,bgn laporkan keracunan penerima mbg terdampak,bgn lapor racun terima mbg dampak
26/09/2025 21:43,sdh 8000/porsi korban keracunan naik dari 1000 jd 6000 disorot menkeu kok cuma serap 13 Triliun doank 57 Triliun ga jelas lari kmn terkesan cuan mending MBG batalin drpd diurus org2 ga jelas drpd jatuh korban terus2an ,https://x.com/undefined/status/1971692208500949362,individual,relevan,https://x.com/undefined/status/1971692208500949362,sdh 8000/porsi korban keracunan naik dari 1000 jd 6000 disorot menkeu kok cuma serap 13 triliun doank 57 triliun ga jelas lari kmn terkesan cuan mending mbg batalin drpd diurus org2 ga jelas drpd jatuh korban terus2an ,sdh 8000/porsi korban keracunan naik dari 1000 jd 6000 disorot menkeu kok cuma serap 13 triliun doank 57 triliun ga jelas lari kmn terkesan cuan mending mbg batalin drpd diurus org2 ga jelas drpd jatuh korban terus2an ,sdh porsi korban keracunan naik dari jd disorot menkeu kok cuma serap triliun doank triliun ga jelas lari kmn terkesan cuan mending mbg batalin drpd diurus org ga jelas drpd jatuh korban terus an,sdh porsi korban keracunan jd disorot menkeu serap triliun doank triliun ga lari kmn terkesan cuan mending mbg batalin drpd diurus org ga drpd jatuh korban an,sdh porsi korban racun jd sorot menkeu serap triliun doank triliun ga lari kmn kes cuan mending mbg batalin drpd urus org ga drpd jatuh korban an
26/09/2025 23:10,MBG di daerah pedalaman jauh dari jalan raya di perbatasan dg Malaysia siapa yg punya akses layani anak disana? Dg investasi besar penuhi standar ketat BGN? TNI Polri Kantor Pos Kantor Desa (sebagian). Dari Dusun ke desa kadang 1 jam jalan lewat jln pas motor.,https://x.com/undefined/status/1971713935733878985,individual,relevan,https://x.com/undefined/status/1971713935733878985,mbg di daerah pedalaman jauh dari jalan raya di perbatasan dg malaysia siapa yg punya akses layani anak disana? dg investasi besar penuhi standar ketat bgn? tni polri kantor pos kantor desa (sebagian). dari dusun ke desa kadang 1 jam jalan lewat jln pas motor.,mbg di daerah pedalaman jauh dari jalan raya di perbatasan dg malaysia siapa yg punya akses layani anak disana? dg investasi besar penuhi standar ketat bgn? tni polri kantor pos kantor desa (sebagian). dari dusun ke desa kadang 1 jam jalan lewat jln pas motor.,mbg di daerah pedalaman jauh dari jalan raya di perbatasan dg malaysia siapa yg punya akses layani anak disana dg investasi besar penuhi standar ketat bgn tni polri kantor pos kantor desa sebagian dari dusun ke desa kadang jam jalan lewat jln pas motor,mbg daerah pedalaman jalan raya perbatasan dg malaysia akses layani anak disana dg investasi penuhi standar ketat bgn tni polri kantor pos kantor desa dusun desa kadang jam jalan jln pas motor,mbg daerah dalam jalan raya batas dg malaysia akses layan anak sana dg investasi penuh standar ketat bgn tni polri kantor pos kantor desa dusun desa kadang jam jalan jln pas motor
26/09/2025 23:46,Tinggal bilang ke boss anda hentikan MBG? Apa sih susahnya?!,https://x.com/undefined/status/1971723062652686354,individual,relevan,https://x.com/undefined/status/1971723062652686354,tinggal bilang ke boss anda hentikan mbg? apa sih susahnya?!,tinggal bilang ke boss anda hentikan mbg? apa sih susahnya?!,tinggal bilang ke boss anda hentikan mbg apa sih susahnya,tinggal bilang boss hentikan mbg sih susahnya,tinggal bilang boss henti mbg sih susah
26/09/2025 20:29,Kt zulhas soal keracunan MBG siswa blm terbiasa. Bener bgt itu blm terbiasa makan racun.,https://x.com/undefined/status/1971673389929738462,individual,relevan,https://x.com/undefined/status/1971673389929738462,kt zulhas soal keracunan mbg siswa blm terbiasa. bener bgt itu blm terbiasa makan racun.,kt zulhas soal keracunan mbg siswa blm terbiasa. bener bgt itu blm terbiasa makan racun.,kt zulhas soal keracunan mbg siswa blm terbiasa bener bgt itu blm terbiasa makan racun,kt zulhas keracunan mbg siswa blm terbiasa bener bgt blm terbiasa makan racun,kt zulhas racun mbg siswa blm biasa bener bgt blm biasa makan racun
26/09/2025 23:29,Wapres kita dulu kan punya catering at least pengalamannya bisa dipakai untuk program MBG.,https://x.com/undefined/status/1971718894122598828,individual,relevan,https://x.com/undefined/status/1971718894122598828,wapres kita dulu kan punya catering at least pengalamannya bisa dipakai untuk program mbg.,wapres kita dulu kan punya catering at least pengalamannya bisa dipakai untuk program mbg.,wapres kita dulu kan punya catering at least pengalamannya bisa dipakai untuk program mbg,wapres catering at least pengalamannya dipakai program mbg,wapres catering at least alam pakai program mbg
26/09/2025 22:48,MBG kali sabotaj sabotuj wqqqq Hawimaw roarrree,https://x.com/undefined/status/1971708516709945473,individual,not relevan,https://x.com/undefined/status/1971708516709945473,mbg kali sabotaj sabotuj wqqqq hawimaw roarrree,mbg kali sabotaj sabotuj wqqqq hawimaw roarrree,mbg kali sabotaj sabotuj wqqqq hawimaw roarrree,mbg kali sabotaj sabotuj wqqqq hawimaw roarrree,mbg kali sabotaj sabotuj wqqqq hawimaw roarrree
26/09/2025 23:21,Profil Dokter Tan Shot Yen Ahli Gizi Berani Kritik Menu MBG Kaget Ahli Gizi Banyak Baru Lulus https://t.co/9QxN2i6liE,https://x.com/undefined/status/1971716746899062880,individual,relevan,https://x.com/undefined/status/1971716746899062880,profil dokter tan shot yen ahli gizi berani kritik menu mbg kaget ahli gizi banyak baru lulus https://t.co/9qxn2i6lie,profil dokter tan shot yen ahli gizi berani kritik menu mbg kaget ahli gizi banyak baru lulus ,profil dokter tan shot yen ahli gizi berani kritik menu mbg kaget ahli gizi banyak baru lulus,profil dokter tan shot yen ahli gizi berani kritik menu mbg kaget ahli gizi lulus,profil dokter tan shot yen ahli gizi berani kritik menu mbg kaget ahli gizi lulus
26/09/2025 22:22,@Sandika_Noor Apakah keracunan mbg ada peran geng solo?,https://x.com/undefined/status/1971701963051118598,individual,relevan,https://x.com/undefined/status/1971701963051118598,@sandika_noor apakah keracunan mbg ada peran geng solo?, apakah keracunan mbg ada peran geng solo?,apakah keracunan mbg ada peran geng solo,keracunan mbg peran geng solo,racun mbg peran geng solo
26/09/2025 22:41,Buat orang tua murid Pliss dah bilangin anak2 nya jangan makan di sekolah MBG semua beracun Mencegah lebih baik daripada mengobati Soalnya udh ada 6000 siswa siswi yg keracunan Pemerintah kita tuh gak peduli Miris banget smpe ada menteri yg bilang masih batas wajar,https://x.com/undefined/status/1971706838120124628,individual,relevan,https://x.com/undefined/status/1971706838120124628,buat orang tua murid pliss dah bilangin anak2 nya jangan makan di sekolah mbg semua beracun mencegah lebih baik daripada mengobati soalnya udh ada 6000 siswa siswi yg keracunan pemerintah kita tuh gak peduli miris banget smpe ada menteri yg bilang masih batas wajar,buat orang tua murid pliss dah bilangin anak2 nya jangan makan di sekolah mbg semua beracun mencegah lebih baik daripada mengobati soalnya udh ada 6000 siswa siswi yg keracunan pemerintah kita tuh gak peduli miris banget smpe ada menteri yg bilang masih batas wajar,buat orang tua murid pliss dah bilangin anak nya jangan makan di sekolah mbg semua beracun mencegah lebih baik daripada mengobati soalnya udh ada siswa siswi yg keracunan pemerintah kita tuh gak peduli miris banget smpe ada menteri yg bilang masih batas wajar,orang tua murid pliss dah bilangin anak makan sekolah mbg beracun mencegah mengobati udh siswa siswi keracunan pemerintah tuh gak peduli miris banget smpe menteri bilang batas wajar,orang tua murid pliss dah bilangin anak makan sekolah mbg racun cegah obat udh siswa siswi racun perintah tuh gak peduli miris banget smpe menteri bilang batas wajar
